"user_id","test_group"
"72906250","control"
"49275727","variant"
"65818316","control"
"65710188","variant"
"65391623","control"
"70228437","variant"
"65274518","control"
"70451968","variant"
"69070115","control"
"55073798","control"
"70282928","control"
"69805751","control"
"69255685","variant"
"71024916","control"
"69514462","control"
"68822912","control"
"69305862","variant"
"68830672","variant"
"69621600","variant"
"64932797","variant"
"66855511","control"
"68009005","control"
"49786974","control"
"66285716","control"
"69870871","control"
"69813786","control"
"69541237","variant"
"65982008","control"
"72913257","control"
"68676139","variant"
"71176481","control"
"69542268","control"
"65904847","variant"
"71247287","variant"
"69006368","variant"
"69019480","variant"
"71418884","variant"
"65499522","variant"
"70306893","variant"
"70575801","variant"
"65709309","variant"
"63481315","variant"
"68946228","variant"
"67898049","control"
"67875593","control"
"70071423","control"
"68778185","variant"
"68782988","control"
"67890615","variant"
"71532366","control"
"69759805","control"
"69208521","control"
"70222995","control"
"68675729","variant"
"69855578","control"
"70945478","variant"
"69852230","control"
"71049929","control"
"68643437","control"
"68678244","control"
"70910744","control"
"70172958","control"
"71133030","control"
"71041574","control"
"70596807","variant"
"64258412","variant"
"66903281","variant"
"67429533","variant"
"71533103","control"
"69163059","control"
"65564761","variant"
"67172160","variant"
"70635888","control"
"66415019","control"
"69153191","variant"
"60689650","variant"
"67970319","variant"
"64763593","variant"
"64317817","variant"
"47433937","variant"
"69846102","variant"
"67890381","variant"
"69700645","variant"
"70050673","variant"
"71286537","variant"
"64123623","variant"
"72764298","control"
"66179261","control"
"64283409","variant"
"67780991","variant"
"69489059","variant"
"61676997","variant"
"69435039","variant"
"70169043","variant"
"54639698","control"
"69832031","variant"
"69715332","control"
"68588133","control"
"67837798","variant"
"67977142","variant"
"64953172","variant"
"65289914","control"
"64570334","control"
"69242982","variant"
"65680509","control"
"69244242","variant"
"64942249","variant"
"67797357","control"
"71231120","variant"
"69844307","variant"
"69484159","variant"
"63484710","control"
"64975551","control"
"67264710","variant"
"71520254","variant"
"69701579","variant"
"71517704","variant"
"69549639","variant"
"67110117","variant"
"70862214","variant"
"67971689","variant"
"66442255","variant"
"71351826","control"
"67128883","variant"
"71867826","control"
"70530278","control"
"68683585","variant"
"68588505","control"
"68027445","variant"
"72785014","control"
"64504365","control"
"70292563","variant"
"64037281","variant"
"69069742","control"
"64222467","control"
"67915670","control"
"68764769","variant"
"63947840","control"
"69494803","control"
"67275760","variant"
"66884211","control"
"68041070","variant"
"71045227","control"
"71617985","variant"
"66977558","control"
"64878169","variant"
"64245255","variant"
"68772887","control"
"71731526","variant"
"70937578","control"
"68801773","control"
"66984785","control"
"65867735","variant"
"69629840","variant"
"70290112","control"
"68762051","variant"
"68672988","control"
"70340144","control"
"51933222","control"
"66928688","variant"
"70198498","variant"
"71259582","variant"
"66581184","variant"
"66300266","variant"
"70084630","control"
"65437152","variant"
"70005962","variant"
"65399814","variant"
"66683643","variant"
"50723285","variant"
"64423498","control"
"66005716","control"
"70576479","control"
"64565563","control"
"64546679","variant"
"66147097","control"
"70317398","control"
"72652553","control"
"69878767","control"
"72923730","control"
"71060216","control"
"64587267","control"
"63713211","control"
"57085190","control"
"65742397","variant"
"69818813","variant"
"66172090","variant"
"72871256","control"
"68586980","control"
"72777145","control"
"64339695","variant"
"64270769","control"
"63469167","control"
"65152845","control"
"63734600","control"
"68675188","control"
"64366135","variant"
"69525498","control"
"63790324","control"
"71209512","control"
"69300171","control"
"64443423","variant"
"65776594","control"
"68767963","variant"
"67270187","control"
"67954569","variant"
"64776637","control"
"69938571","control"
"70236675","variant"
"66714435","control"
"64988523","control"
"64099346","variant"
"70066975","control"
"66507189","variant"
"64318296","variant"
"61508515","control"
"62958888","variant"
"66787849","control"
"65857299","variant"
"66714626","control"
"65376532","variant"
"64898585","control"
"63827177","control"
"60945810","control"
"59579849","control"
"57001030","control"
"67059364","control"
"67957886","variant"
"64839607","variant"
"66484122","variant"
"68582632","control"
"71285021","control"
"67277710","control"
"71200458","variant"
"60517593","control"
"61021927","control"
"70947163","control"
"69060922","control"
"66414305","variant"
"69974308","variant"
"69712743","control"
"65102033","variant"
"68851818","control"
"69573291","control"
"66963009","control"
"65262744","control"
"67489540","control"
"65063728","variant"
"70274764","control"
"65816890","variant"
"63676523","variant"
"70136279","control"
"63729259","variant"
"64250968","variant"
"66791221","variant"
"64450367","variant"
"64262957","control"
"70062842","variant"
"70842075","variant"
"69191742","variant"
"67698798","control"
"69506976","control"
"65677558","control"
"66296025","control"
"71007330","control"
"64050592","variant"
"70633604","control"
"70187291","variant"
"71474759","control"
"64958017","control"
"69806265","control"
"69784884","control"
"68597964","variant"
"64320318","variant"
"67053145","variant"
"68853670","control"
"59327042","variant"
"64241245","control"
"69846307","variant"
"63942804","control"
"66183594","variant"
"63489150","variant"
"66190508","variant"
"62513879","variant"
"59295085","variant"
"69585081","control"
"67380281","variant"
"71294634","variant"
"70861810","control"
"67064064","variant"
"71016432","control"
"71418645","variant"
"70074514","control"
"67277593","control"
"68563838","control"
"70900836","control"
"54888998","control"
"68901947","control"
"64667229","variant"
"51627558","control"
"63840828","control"
"70421408","variant"
"71097903","control"
"70964187","variant"
"66050555","variant"
"64225471","variant"
"65649877","control"
"66312195","control"
"65886071","control"
"67925876","variant"
"64988402","control"
"70902390","control"
"68789801","control"
"71409990","control"
"66289345","variant"
"64341840","variant"
"70174084","variant"
"61556812","variant"
"69051172","control"
"66202689","control"
"66906314","control"
"67947953","variant"
"51892817","control"
"69747732","control"
"71339170","variant"
"70155921","variant"
"69654417","control"
"70892911","control"
"53827850","variant"
"70058313","variant"
"64416850","variant"
"64262087","control"
"69864495","variant"
"68572277","control"
"66346769","control"
"64253202","variant"
"70957707","control"
"67775183","control"
"67831295","variant"
"70443017","control"
"69814566","control"
"70854462","variant"
"67362332","variant"
"64329244","variant"
"68809085","variant"
"69676803","variant"
"58447499","control"
"66908681","variant"
"70010681","variant"
"69048020","control"
"69854000","control"
"63925216","control"
"66975259","control"
"61949614","variant"
"67590881","variant"
"69275006","variant"
"71009403","variant"
"65579928","variant"
"70521311","control"
"68736581","control"
"67931965","control"
"66387506","variant"
"71022003","variant"
"70920166","control"
"68681426","control"
"69329750","control"
"66301448","variant"
"51523478","control"
"64887858","control"
"70230965","control"
"69076242","control"
"69491764","control"
"65577671","control"
"71056948","variant"
"70296550","control"
"65003650","control"
"70519225","control"
"68050749","variant"
"71227293","control"
"59386730","variant"
"65505491","control"
"70918717","control"
"70749184","control"
"67005166","control"
"71136110","variant"
"69814318","variant"
"69412684","control"
"51711279","control"
"69588032","control"
"70927623","variant"
"69658845","variant"
"68041798","variant"
"69927896","control"
"68895829","variant"
"57037923","control"
"71208204","control"
"63490367","variant"
"64802943","control"
"70142899","control"
"70569607","variant"
"68588855","variant"
"70803339","control"
"67960496","variant"
"69759229","control"
"66571702","control"
"67105310","variant"
"68760337","control"
"71427642","control"
"70305506","variant"
"64869599","control"
"66986693","control"
"68775650","variant"
"69015988","variant"
"67411452","control"
"62376630","control"
"69841655","variant"
"63688562","variant"
"68002151","variant"
"69739109","variant"
"69303109","control"
"64887324","control"
"71172328","control"
"71134356","control"
"49967920","variant"
"69602507","variant"
"65660992","control"
"68731037","variant"
"65399401","control"
"65381191","control"
"63126870","control"
"59012365","variant"
"65917301","variant"
"49242458","variant"
"71102914","control"
"69708332","control"
"69903206","control"
"70687108","variant"
"71464976","control"
"65028606","control"
"70909440","variant"
"67010137","control"
"64463978","variant"
"67174299","control"
"65691157","control"
"67242852","control"
"64670270","variant"
"67997170","control"
"52595950","variant"
"63354539","control"
"64653031","control"
"69864732","control"
"68062471","control"
"69781412","variant"
"62450438","variant"
"67979657","variant"
"69238953","control"
"71225543","variant"
"70141295","control"
"64503400","control"
"70931930","variant"
"67863364","variant"
"55365097","variant"
"69945595","control"
"69174960","variant"
"70968121","control"
"57738745","control"
"69664539","variant"
"67257218","variant"
"67682648","control"
"70861471","control"
"66097975","control"
"64984573","control"
"69857611","variant"
"68653819","variant"
"68901180","variant"
"69804253","variant"
"69697118","variant"
"71150067","variant"
"69553626","variant"
"70626259","variant"
"68845501","variant"
"63911756","variant"
"69681124","control"
"70013017","variant"
"66816557","variant"
"69800329","variant"
"64279648","variant"
"69251167","variant"
"69115891","variant"
"69101135","variant"
"69989425","variant"
"67609693","control"
"68005341","variant"
"69479973","control"
"70573439","variant"
"68611197","variant"
"69877899","control"
"63202203","variant"
"65978098","variant"
"69227455","control"
"67944608","variant"
"71040273","control"
